ID,VIDEOID,COMMENT,VIDEONAME
UgyzwCNsG1F6_pzocG14AaABAg,SR5kfWXfxto,At this rate I wouldnt be surprised if David Dobrik is in the next episode,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgxvATmSxUsoPXzUDkZ4AaABAg,SR5kfWXfxto,Check Wings Edinburgh nxt time your in Scotland,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgzRnVUaKp8jMaCr3B14AaABAg,SR5kfWXfxto,"I know I have virtually no chance but she&#39;s just dope. From what I can see, the natural reactions... I thought she was still with Ryan but that was like 8 years ago.  I&#39;m always late to stuff like that. The hypes.",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgzwzocwzgDbfVIZ2lJ4AaABAg,SR5kfWXfxto,"Swearing, downing a beer, loves wings... I like her so much more now!",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgzmaZEvI66yrwCZY5p4AaABAg,SR5kfWXfxto,"<a href=""https://www.youtube.com/watch?v=SR5kfWXfxto&amp;t=14m50s"">14:50</a> .. bruh",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwTq3rBw8l2jcN4bSZ4AaABAg,SR5kfWXfxto,apparently sodium Benzedrine benzoate is a food preoperative,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwMg4g2kCUzXPwS2Z14AaABAg,SR5kfWXfxto,,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugxw3Z3ZXXW7TJ2VIZJ4AaABAg,SR5kfWXfxto,You have to have jcole on thisASAP,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwbnWwxJQ2MXwJANhR4AaABAg,SR5kfWXfxto,Love her! And she so sweet and cool!,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwiPLm36YsS9ffsgr54AaABAg,SR5kfWXfxto,is she gotten fat?,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwQP9VNnwfZQUf1n5B4AaABAg,SR5kfWXfxto,Emma Stone,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugxc2vroSvj2cWAcoaZ4AaABAg,SR5kfWXfxto,"<a href=""https://www.youtube.com/watch?v=SR5kfWXfxto&amp;t=16m58s"">16:58</a>  &quot;ohhhaa ..  Ah that&#39;s hot.  Thaat&#39;s Hot.&quot;</b>",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgxjpeLNjPWnkDzQ5X94AaABAg,SR5kfWXfxto," <a href=""https://www.youtube.com/watch?v=SR5kfWXfxto&amp;t=14m46s"">14:46</a></b>   </b> <a href=""https://www.youtube.com/watch?v=SR5kfWXfxto&amp;t=15m55s"">15:55</a></b> THE CUTEST F***ING  BEAN ",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgxTx_LEbaxdqiXJCrt4AaABAg,SR5kfWXfxto,Scarlett Johansson: One person ballsy enough to wear white to eat wings for an interview...,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgxzOgViZrzbbCWBqY54AaABAg,SR5kfWXfxto,Shouldve shown the thanos memes ,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugws0ja_wuP266funJp4AaABAg,SR5kfWXfxto,I definitely ship it,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgxWC1uEf6RU6yKraux4AaABAg,SR5kfWXfxto,Id eat her chewed pieces of chicken from her mouth ,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgzL119baFbe0XxmEf54AaABAg,SR5kfWXfxto,Is it just me or the lighting in the thumbnail makes it creepy like shes staring in your soul,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwJA1VYZp4VwCPNqp54AaABAg,SR5kfWXfxto,Aww she said Do memes move? Adorable,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwjuWQoMyAxm5pKElt4AaABAg,SR5kfWXfxto,Scarlett: &quot;I said Space Jams like there are a lot.. of them.&quot; lol,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgypC0zrFY_24jjPacp4AaABAg,SR5kfWXfxto,"<a href=""https://www.youtube.com/watch?v=SR5kfWXfxto&amp;t=14m46s"">14:46</a> scarlett has a huge boner over sean",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugwdc1PRhnh188A7vb94AaABAg,SR5kfWXfxto,"<a href=""https://www.youtube.com/watch?v=SR5kfWXfxto&amp;t=10m19s"">10:19</a> FRANCIS THE FILTH R.I.P FRANKU",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwX9t2ZScNfrKd6ksB4AaABAg,SR5kfWXfxto,Getting to watch scarlet for 26 minutes. That&#39;s a win in any book.,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugz2ipbAqxZKs7rGVhB4AaABAg,SR5kfWXfxto,"If she asked me a question, I think I&#39;d prob just stare...  ... what?",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugz_Y6BtxrFtbREKM8h4AaABAg,SR5kfWXfxto,"God She Is Beautiful, I Love Her So Fucking Muchh",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgzOXqOPhJ3exu11RIN4AaABAg,SR5kfWXfxto,She wore same dress on 8april of GMA talk show.,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugxhosa0mB9Jnscnh9Z4AaABAg,SR5kfWXfxto,Brother... he held scarletts hand,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgzZh2iR7H3QZD2ziMh4AaABAg,SR5kfWXfxto,"This bloke would have to shit pure lava at this point, right?",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgzK7X6dJHePF0FrWWJ4AaABAg,SR5kfWXfxto,She&#39;s so cute jdjjdjfjd and she held Sean&#39;s hand hahahha cutie I think that&#39;s the first time I&#39;ve seen a guest ask for a handhold. ,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugw0-450vVNTKZKLCGt4AaABAg,SR5kfWXfxto,I could be the most professional and charismatic interviewer ever for a thousand years but I swear my mind would melt instantly the moment I sat down across from the one and only Scarlett,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwQhFVg7-Ssyh4EFmR4AaABAg,SR5kfWXfxto,I love that she doesn&#39;t do social media!  Great interview!,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgxSEjZUfdBnK2JgpG54AaABAg,SR5kfWXfxto,These two are genuinely charismatic and have great chemistry,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgxR_3M93mO2MRZUN1V4AaABAg,SR5kfWXfxto,Never have the show been truer to its name,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgyjZSdugquzcoBOhZt4AaABAg,SR5kfWXfxto,Get Clark Gregg on S9!,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugyw6idhdynlGt-JF854AaABAg,SR5kfWXfxto,"Good. So good. So really good.  My fave still Seth Meyers. 2 interviewers interviewing each other. Got to learn a little about Sean. But yeah, she good too.",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugz7HApTae0UDsrcXn94AaABAg,SR5kfWXfxto,&quot;where&#39;d it go&quot;!!,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwP9Yax8sapKT6R6Fl4AaABAg,SR5kfWXfxto,"You know what, im just gonna start modeling myself after sean evans. never before did i think someone could say let me show you these memes and someone actually be interested",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugz-LtJUPzsfsBrFzbV4AaABAg,SR5kfWXfxto,THICCCCCCCCCCCCCCCCCCC,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgzrcNyF10CGoFbbJ0R4AaABAg,SR5kfWXfxto,Holy shit this spoiler mining tactic is genius,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgzTLTSET2D3wd-Gd3J4AaABAg,SR5kfWXfxto,Id drink her bath water ,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugxtk0ckRKWhFZMkt5R4AaABAg,SR5kfWXfxto,Ok so...,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwUS6-TuT4wVKWtJrR4AaABAg,SR5kfWXfxto,Can we have Kate Winslet on the show please?,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgxMfLQpEx_rbaEf9Il4AaABAg,SR5kfWXfxto,Faded @4:42 am. Just saidJerry Maury  By mistake. Im out,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgxNlrRWihOjOyw5g6d4AaABAg,SR5kfWXfxto,"man, she has the best voice. Probably a result of all the spicy wings to be honest",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwdzzfsOV664De6gS14AaABAg,SR5kfWXfxto,i love her shes so intelligent down to earth not a vegan freak and is sooooo beautiful,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugw-KVGHjNDlrv8upFt4AaABAg,SR5kfWXfxto,"do Andrew Rea, aka Binging with Babish",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgylJ3dhHYa-YhWxxpJ4AaABAg,SR5kfWXfxto,She seems like a blast to hang out with.,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugw7t3Uj5KjeQ8u1gop4AaABAg,SR5kfWXfxto,Shout out Eight Legged Freaks!,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwhGfKbRq_dUDXQik94AaABAg,SR5kfWXfxto,That music in the background made it seem like date!,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgxQlcTNRxl2FSUTjNJ4AaABAg,SR5kfWXfxto,SHE&#39;S SO CUTE I LOVE HER  I kinda felt bad when nobody answered her question about memes moving LMAO she was like genuinely asking,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
Ugyzaz4gjOMwWzKMCoN4AaABAg,SR5kfWXfxto,"<a href=""https://www.youtube.com/watch?v=SR5kfWXfxto&amp;t=4m29s"">4:29</a> JEFF??",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgwDlxY_vR7R3jbm5lJ4AaABAg,SR5kfWXfxto,"It has potassium sodium benzoate, thats bad but it comes with a free frogurt!",Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgyBrTVDh8y_bg-IBSR4AaABAg,SR5kfWXfxto,Wow she is so sweet.,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgyC2tLDu_7AC3Db9LR4AaABAg,SR5kfWXfxto,Soooo! When will the rest of the avengers show up? :D,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgyKNwv76TDhj7wkxXJ4AaABAg,SR5kfWXfxto,&quot;Do memes move?&quot;   She is truly free.,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgzDVPSQBHcLh3_ici94AaABAg,SR5kfWXfxto,Petition for Shawn Evans to host meme review,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones
UgyOkGyt6TXed-qwtvR4AaABAg,OzUXonhJo3Y,Prayer ,Lauren London gives emotional tribute to Nipsey Hussle
Ugy1GNqgvlC8B2B3A6B4AaABAg,OzUXonhJo3Y,Hopefully she gives my man Kodak a chance later on ,Lauren London gives emotional tribute to Nipsey Hussle
UgyMGJwdGdUOeqKtG-J4AaABAg,OzUXonhJo3Y,All rappers and gangbangers would be better off dead. Losers ,Lauren London gives emotional tribute to Nipsey Hussle
UgyLGxpqkqUDDXMqLQt4AaABAg,OzUXonhJo3Y,"my grandma died the other day, where is her CBS news coverage?",Lauren London gives emotional tribute to Nipsey Hussle
UgycmUT-cRumbFXgt014AaABAg,OzUXonhJo3Y,Such a strong Women RIP Nipsey you are in all Hearts!!!,Lauren London gives emotional tribute to Nipsey Hussle
UgxfVWOF4JXp68GJjgd4AaABAg,OzUXonhJo3Y,"1 dead, 3 injured in violence at the gathering.  I&#39;m surprised the numbers weren&#39;t much higher than that.",Lauren London gives emotional tribute to Nipsey Hussle
Ugw4gfkn-Qn1GjFXpsN4AaABAg,OzUXonhJo3Y,TTD,Lauren London gives emotional tribute to Nipsey Hussle
UgxSdru83NCoxB8gUYV4AaABAg,OzUXonhJo3Y,God bless her and his babies and family.  I would still be stretched out somewhere fully medicated.  She&#39;s a strong woman.,Lauren London gives emotional tribute to Nipsey Hussle
UgxDsgAuWcuQ1ijYgb14AaABAg,OzUXonhJo3Y,"All my love, dear sister, from South America.",Lauren London gives emotional tribute to Nipsey Hussle
UgwKF0fTtCfGT0xs8kd4AaABAg,OzUXonhJo3Y,My love go out to nipsey lauren and kids may Allah guide you through this stay strong forever loving you nip hussle cuz,Lauren London gives emotional tribute to Nipsey Hussle
UgxBY30_Dzxwc1Ogocl4AaABAg,OzUXonhJo3Y,"Stop worshipping idols. There are hundreds of millions of orphans, child slavery, human trafficking...and more suffering in this world, if you want to care, that is.",Lauren London gives emotional tribute to Nipsey Hussle
Ugzf7Y1yKQMYEo6cLOF4AaABAg,OzUXonhJo3Y,The Mf MARATHON CONTINUES STAND UP!,Lauren London gives emotional tribute to Nipsey Hussle
Ugz3k_irKDHg98Cue_Z4AaABAg,OzUXonhJo3Y,Jesus christ,Lauren London gives emotional tribute to Nipsey Hussle
UgxIgMLmexj_QpTRWhh4AaABAg,OzUXonhJo3Y,Wow amazing words that&#39;s love,Lauren London gives emotional tribute to Nipsey Hussle
UgzLx9ccgEU2ul7uUx54AaABAg,OzUXonhJo3Y,I didnt even know who he was until he died so im not saying anything.,Lauren London gives emotional tribute to Nipsey Hussle
UgyKptC_5iDf81lfzvp4AaABAg,OzUXonhJo3Y,No disrespect but I dont know why this is news. I didnt even know who he was. People didnt bat an eye when les Paul died and he invented the electric guitar. So why is this news? No name rappers die everyday. He was a crip so ya know Im sure he was a fine upstanding American that never acted in gang violence oh wait..... sorry I feel more for the people whos lives he ruined as a crip then I do for him.,Lauren London gives emotional tribute to Nipsey Hussle
UgyYQsuYvXqpvi79b9J4AaABAg,OzUXonhJo3Y,Why is this in my feed. Who is this guy smh,Lauren London gives emotional tribute to Nipsey Hussle
UgytaFdfTLl_KT1snb94AaABAg,OzUXonhJo3Y,Shes amazing,Lauren London gives emotional tribute to Nipsey Hussle
Ugz_CkF9_rjoqKMRCd14AaABAg,OzUXonhJo3Y,"@LaurenLondonTRANNYalert <a href=""http://www.youtube.com/results?search_query=%23FakeNews"">#FakeNews</a>",Lauren London gives emotional tribute to Nipsey Hussle
UgxlojR9JpzKFM3_dvJ4AaABAg,OzUXonhJo3Y,"This Sistah speaks so eloquent about her love and loss of Nipsey and Kodak Black makes a hit on her before they can even bury Nipsey... C&#39;MON NOW!!! I can&#39;t even wrap my head around that, listen to this Sistah!!!",Lauren London gives emotional tribute to Nipsey Hussle
UgzACR09eRJyfxBEupR4AaABAg,OzUXonhJo3Y,They killed him now what next ? Is the person who shot him not going to die again? Black people think .... causing so much harms to yourself.,Lauren London gives emotional tribute to Nipsey Hussle
Ugxbgw7cR-6P7P_8WrR4AaABAg,OzUXonhJo3Y,I&#39;m only here to say that I&#39;d watch this if they only cared about the hundreds of thousands of black on black crime that&#39;s happened just through the last generation.  It&#39;s sad what happened to this kid but the problem is so much more,Lauren London gives emotional tribute to Nipsey Hussle
UgzLMDyt5byDPuoS_lh4AaABAg,OzUXonhJo3Y,You arent perfect? Why do black women always feel the need to say something slick about a black man. Disgusting.,Lauren London gives emotional tribute to Nipsey Hussle
UgwtGqHyGpDEKlYhatx4AaABAg,OzUXonhJo3Y,Rest in heaven homie   Everyone who read this follow on Instagram @shungali_nfe  Thanks and GOD bless us all and GOD bless his beautiful family as well,Lauren London gives emotional tribute to Nipsey Hussle
UgxPb6kYbQAtsoPpHn14AaABAg,OzUXonhJo3Y,,Lauren London gives emotional tribute to Nipsey Hussle
Ugz_4sFzMepFtfHvyh94AaABAg,OzUXonhJo3Y,R.I.P NIPSEY FROM AFRICA ,Lauren London gives emotional tribute to Nipsey Hussle
UgydiYj56eJmXRuwdDx4AaABAg,OzUXonhJo3Y,you can hear it in her voice .,Lauren London gives emotional tribute to Nipsey Hussle
UgzipLK0nokkf_cw1I54AaABAg,OzUXonhJo3Y,Never heard of him...and look at all the fakes acting full of themselves...who cares?,Lauren London gives emotional tribute to Nipsey Hussle
UgzbDgWrSw7tFZ9kYE94AaABAg,OzUXonhJo3Y,A Very Very Big Thank You,Lauren London gives emotional tribute to Nipsey Hussle
Ugzc6gOy6OdPi_VOi1l4AaABAg,OzUXonhJo3Y,"Been here!! Heart goes out to you my love!! Lost a real one, (a majestic giant in my eyes) to violence as well!! I&#39;ll tell you this, the pain never goes away sis, you just learn to live with it! But you CAN turn that pain into LOVE frfr!! Love for your children, family &amp; yourself!! I pray for your strength through these trying times!! Love &amp; Light <a href=""http://www.youtube.com/results?search_query=%23TheMarathonContinues"">#TheMarathonContinues</a>",Lauren London gives emotional tribute to Nipsey Hussle
UgzYCuCU_367O7AKb_V4AaABAg,OzUXonhJo3Y,"The way she says Until we meet again, the marathon continues is so bold and confident to me. Even still, you can tell she misses him dearly.",Lauren London gives emotional tribute to Nipsey Hussle
UgyFGQNA5ftpTHwq5O54AaABAg,OzUXonhJo3Y,My condolences to the hussle fam this is heartbreaking!!! stay strong fam luv from South Africa ,Lauren London gives emotional tribute to Nipsey Hussle
UgyjcFBs2Z2f4FnEMMp4AaABAg,OzUXonhJo3Y,HA HA HAAA. now if we could move on  . .. . .,Lauren London gives emotional tribute to Nipsey Hussle
UgzhGvMAIJ0ffKJauRx4AaABAg,OzUXonhJo3Y,Rolling her neck just like new new girl git,Lauren London gives emotional tribute to Nipsey Hussle
UgyFUzFaM1rulRgpaDl4AaABAg,OzUXonhJo3Y,Did she just throw up a black power for her exit,Lauren London gives emotional tribute to Nipsey Hussle
UgwJit1ep9reYAkjKTh4AaABAg,OzUXonhJo3Y,Who is this guy again? no disrespect.,Lauren London gives emotional tribute to Nipsey Hussle
Ugy2fuh7l_PIj4Cl7o54AaABAg,OzUXonhJo3Y,Man that hurts,Lauren London gives emotional tribute to Nipsey Hussle
Ugy8_sLVKlVmJW80-nJ4AaABAg,OzUXonhJo3Y,"Shout out Kodak Black. He finna get her, watch. I got faith in mah boi.!",Lauren London gives emotional tribute to Nipsey Hussle
Ugzikopp3c2cr-5wthd4AaABAg,OzUXonhJo3Y,rip,Lauren London gives emotional tribute to Nipsey Hussle
UgxC9de6gtUZ9SeDwXB4AaABAg,OzUXonhJo3Y,Maybe if you guys would quit promoting gun violence through all of your music degrading women and selling drugs things like this wouldn&#39;t happen every other day.. but hey that&#39;s the African community n rap music right,Lauren London gives emotional tribute to Nipsey Hussle
UgzPImWzRS3A_yPbMMR4AaABAg,OzUXonhJo3Y,Imagine treating the funeral of a ghetto trash criminal like a national tragedy....,Lauren London gives emotional tribute to Nipsey Hussle
UgzIzEBfPL-vU53epeN4AaABAg,OzUXonhJo3Y,Breaking News: Now liberal CBS is blaming Donald Trump for the loss of this man.,Lauren London gives emotional tribute to Nipsey Hussle
UgzU5aOyytMDLIhZvsh4AaABAg,OzUXonhJo3Y,"Nipsey, Final concert      SOLD! OUT! ...R Paradise.  ",Lauren London gives emotional tribute to Nipsey Hussle
Ugw6cscPZdAzUfC_MFN4AaABAg,OzUXonhJo3Y,,Lauren London gives emotional tribute to Nipsey Hussle
Ugys4ofSy09VqTHa51l4AaABAg,OzUXonhJo3Y,"She is so strong and the realest , tears even from Dallas , the whole world felt this one",Lauren London gives emotional tribute to Nipsey Hussle
UgwlPqu1fHj3NKBA1Dl4AaABAg,OzUXonhJo3Y,RIP,Lauren London gives emotional tribute to Nipsey Hussle
Ugz1f8pk73ImK0Ihnmd4AaABAg,OzUXonhJo3Y,"why would someone do this, this is unbelievably sad.",Lauren London gives emotional tribute to Nipsey Hussle
Ugx86PThbQKv876eOjN4AaABAg,OzUXonhJo3Y,I know Black Lives Matter going to come soon enough still waiting since before the funeral,Lauren London gives emotional tribute to Nipsey Hussle
UgwUL_gmE8aB8rqXGxR4AaABAg,OzUXonhJo3Y,"Her speech was so powerful. NIP did what a real king should do, that is PREPARING her to take over and continue his legacy.   THE MARATHON continues. These words should inspire NOT only black men and women but also anyone to become successful, seek knowledge and help others.   He was the TUPAC of this generation, a real one and the world will miss him.",Lauren London gives emotional tribute to Nipsey Hussle
Ugxw1hMrCRUONv4viP14AaABAg,OzUXonhJo3Y,SHE WAS HIS WIFE !!!,Lauren London gives emotional tribute to Nipsey Hussle
UgyMr6k4C7Y_mJ9f4DR4AaABAg,OzUXonhJo3Y,I just got goosebumps just listening to her talk about him,Lauren London gives emotional tribute to Nipsey Hussle
